song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP0181,Measure analysis according catch.,Lisa Scott,Here fund.,Pop,21/07/96,249,13,46036599,English,Yes,Atlantic Records,Nicholas Hodges,John Espinoza,David Ford
SP0182,Heavy we media.,Joe Bradley,Thing guy.,Hip-Hop,25/06/03,249,100,66625347,English,Yes,Def Jam,Joseph Brown,Brandi Paul,Carrie Jones
SP0183,Federal approach receive.,Paul Underwood,Mean.,Hip-Hop,23/02/14,305,85,59942811,English,No,Universal Music,Clayton Ramirez,Christopher Cooper,Michael Bennett
SP0184,Off page understand.,Amanda Vega,Tv structure.,Electronic,31/07/00,244,30,44573354,Japanese,Yes,Atlantic Records,Ashley Bradley,Tyler Underwood,Scott Frye
SP0185,From start.,Joseph Roberts,Offer.,Hip-Hop,28/01/24,230,37,32612758,English,No,Indie,Kristi Rodriguez,Anthony Gonzalez,Billy Padilla
SP0186,Story water.,Nancy Randall,Trial available.,Pop,03/06/03,269,95,18508051,English,Yes,Sony Music,Mary Cooper,Paul Harrington,
SP0187,Deal few.,Scott Thornton,Nation factor.,Electronic,22/02/06,,6,97514290,English,No,Def Jam,Billy Lambert,Elizabeth Evans,
SP0188,Happy always popular research.,Jeremy Gomez,Ten.,Pop,19/04/01,234,71,66976425,English,No,Indie,Kathryn Mendoza,Michael Lopez,Melissa Griffith
SP0189,Include story.,Terry Wheeler,Cultural indeed.,Hip-Hop,22/04/97,239,100,48187445,English,No,Def Jam,Jennifer Edwards,Sheryl Martinez,
SP0190,Raise kitchen despite.,Shane Lowe,Wonder school.,Classical,06/04/03,247,49,52467390,German,No,Warner Music,Carlos Brown,Christine Brown,
SP0191,Rock guess over.,Tina Hill,Lot consumer.,Jazz,03/10/97,259,83,51639987,Korean,No,Sony Music,Timothy Hansen,James Chambers,
SP0192,Big here for.,Julie Scott,Film join.,Hip-Hop,05/03/13,257,89,60199242,English,No,Indie,Meredith Sullivan,Daniel Owens,
SP0193,Mother now education.,Tyler Smith,Trade.,Jazz,31/07/97,198,58,92908324,English,No,Indie,Laurie Humphrey,Travis King,
SP0194,Someone meeting military.,Mercedes Morgan,Along energy.,Hip-Hop,31/08/19,275,2,14247942,Korean,Yes,Sony Music,Kathleen Moses,Kimberly Mendoza,
SP0195,Blood list true.,Melanie Salas,Seek.,Pop,28/06/03,335,38,58374327,Korean,Yes,Universal Music,Dawn Riley,Brenda Humphrey,Kerry Taylor
SP0196,Some media.,Melanie Johnson,Walk late.,Electronic,21/11/15,308,97,29792770,German,No,Warner Music,Elizabeth Bradshaw,Tammy Johnson,
SP0197,Far attorney.,Marcus Chavez,Budget popular.,Electronic,06/02/11,212,9,4041451,French,No,Indie,Ms. Cheryl Carter MD,Julie Hobbs,Jeffrey Bernard
SP0198,Pay crime.,April Smith MD,Small.,Country,01/12/04,257,88,85794088,English,No,Sony Music,Melissa Kelly,Jessica Walker,
SP0199,Share throughout long.,Victoria Smith,Seek area.,Electronic,23/04/02,212,91,68593735,Spanish,No,Indie,Vanessa Barnes,Michael Winters,
SP0200,Strategy ready produce.,Susan Gomez,Actually month.,Jazz,17/03/12,232,17,18197789,English,No,Sony Music,Jeanette Brown,Sarah Goodwin,Mrs. Lisa Smith
SP0201,Away too including.,Anna Jackson,Show area.,Pop,08/01/04,214,39,31258037,Korean,No,Def Jam,Daniel Rodriguez,David West,
SP0202,Affect treatment goal public.,Richard Nichols,Miss.,Electronic,15/06/99,,8,36889923,German,Yes,Warner Music,Denise Watson,Joseph Freeman,
SP0203,Discover trade.,Christine Campbell,Its best.,Hip-Hop,22/12/98,297,14,17282823,English,No,Atlantic Records,Stephanie Rivera,Robert Gonzalez,
SP0204,Leg cost glass.,Chelsea Simpson,Him road.,Pop,09/05/95,317,8,67606446,Spanish,Yes,Def Jam,Leah Morgan,Keith Harrington,Valerie Kim
SP0205,Base green.,Lindsay Stewart,Rule.,Classical,18/03/01,179,41,32274895,Japanese,No,Universal Music,Rita Hughes,Ashley Kennedy,
SP0206,Type believe.,Brandon Turner,President.,Country,29/07/14,265,70,33759977,English,Yes,Warner Music,Kevin Gallegos,Scott Thornton,
SP0207,Development watch.,Melinda Crawford,Base everyone.,Electronic,15/03/07,155,21,79457397,Spanish,No,Atlantic Records,Emma Robertson,Ryan Daniels,
SP0208,Bring.,Brian Howard,Collection house.,Electronic,07/03/11,292,15,52500920,English,Yes,Atlantic Records,Taylor Villarreal,Rodney Taylor,
SP0209,Suggest everybody cup.,Marissa Osborn,Weight.,Electronic,25/08/20,181,63,94580267,Japanese,Yes,Warner Music,Gwendolyn Jackson,Matthew Thompson,Erica Harper
SP0210,Send perform customer.,Tyler Case,Page listen.,Electronic,25/03/01,276,52,95546714,English,Yes,Sony Music,Linda Ward,Vanessa Jones,
SP0211,Everything population.,Courtney Jones,Mrs game.,Pop,23/01/04,247,85,22175453,Italian,Yes,Universal Music,Colton Anderson,Michele Lee,Tracey Smith
SP0212,Prepare fast.,Lisa Calhoun,To.,Folk,06/06/01,327,9,87120937,Korean,Yes,Def Jam,Michael Cooper,Gregory Johnson,Gregg Brown
SP0213,Forward understand all.,Kevin Medina,Must.,Electronic,11/08/96,166,96,56989502,,No,Universal Music,Justin Wilson,James Rojas,
SP0214,Someone keep.,Justin Williams,Newspaper professional.,Pop,09/09/03,267,68,72134294,Italian,No,Def Jam,Margaret Owen,Brian Stewart,Kayla Jenkins
SP0215,May state computer.,Robert Mata,Something interest.,Hip-Hop,23/12/04,280,23,30933247,English,No,Sony Music,Shannon Guerrero,Ryan Guzman,
SP0216,Join kid.,Jonathan Huynh,Strategy.,Jazz,12/11/12,,49,37053539,English,Yes,Warner Music,Jennifer Smith,Jacob Foster,
SP0217,Among so.,Steven Brown,That cut.,Classical,23/12/17,254,73,90013756,English,Yes,Atlantic Records,Thomas Waller,Maria Pineda,
SP0218,Senior size large.,Jill Carrillo,Kind.,Pop,25/05/16,237,57,31036603,English,Yes,Sony Music,Steven Davis,Susan Cameron,
SP0219,Attention big.,Tyler Stark,He.,Hip-Hop,17/05/01,184,89,81603825,English,Yes,Warner Music,Daniel Nolan,David Gonzalez,
SP0220,Out.,Rachel Miller,Sell out.,Electronic,09/05/95,272,27,22306807,German,Yes,Atlantic Records,Lisa Mcguire,Nina Young,
SP0221,Training reveal when.,Allen Walker,Leg partner.,Electronic,10/08/96,311,64,82993239,English,Yes,Sony Music,Debra Le,Terry Reid,
SP0222,Difference discover Mr.,Christopher Shields,Town him.,Pop,14/08/99,,54,98579216,Korean,Yes,Atlantic Records,Kaitlyn Rose,Cynthia Martin,Steven Griffith
SP0223,Should choice.,Tracy Jones,Decision process.,Pop,03/12/99,240,80,70724259,English,Yes,Indie,Rhonda Baker,Mrs. Karen Wallace PhD,
SP0224,Guy source.,Lynn Williams,Attorney.,Jazz,30/05/96,300,57,36340850,English,No,Atlantic Records,James Bonilla,Lisa Smith,Nicholas Haynes
SP0225,Difference adult raise.,Jennifer Owens,Science land.,Hip-Hop,23/10/13,268,87,66063273,Spanish,No,Sony Music,Nancy King,Dorothy Sanders,Gregory Thomas
SP0226,Be statement pull.,Amy Johnson,Source.,Electronic,06/01/14,,100,39450206,Spanish,No,Universal Music,Nicole Garcia,Joseph Espinoza,
SP0227,Dinner shake.,Travis Hansen,Of.,Hip-Hop,08/05/12,248,49,187905,English,No,Def Jam,Alexander Chang,Shawn Caldwell,Angel Zimmerman
SP0228,Set consumer.,Erin Martinez,Development resource.,Pop,27/07/14,194,3,54685284,,No,Atlantic Records,Margaret Nelson,John Beltran,
SP0229,Explain.,Richard Peterson,Ahead.,Jazz,22/06/20,,33,3688835,English,Yes,Atlantic Records,Hector Wright,Lauren Taylor,
SP0230,Treatment firm.,Robert Santos,Center cause.,Electronic,19/11/06,322,54,66087571,English,No,Indie,Heather King,Amy Wyatt,
SP0231,Shake put.,Christian Lewis,Population order.,Pop,01/10/02,,82,52827775,English,No,Atlantic Records,Justin Hale,David Scott,Emily Roberts
SP0232,Rather heart fire community.,Michael Glover,Exactly.,Pop,26/01/03,237,72,44777085,Japanese,No,Universal Music,Mark Strong,Brooke Hodge,
SP0233,Eight technology decision for.,James Chan,Food set.,Pop,31/10/23,214,81,76862202,English,Yes,Atlantic Records,Nathan Singh,Patrick Cruz,
SP0234,Choose break environmental.,Jessica Harvey,During up.,Pop,26/01/00,232,27,32125152,English,No,Indie,Reginald Arnold,Adam Nelson,
SP0235,Fund toward third.,Amy Greene,Daughter.,Pop,10/07/13,213,8,53231348,French,Yes,Warner Music,Christopher Larson,Scott Torres,Andrew Cook
SP0236,Significant apply billion.,David Byrd,Mind pass.,Pop,08/06/00,274,12,35300475,English,No,Universal Music,Mike Brown,Troy Williams,Sherry Perez
SP0237,Imagine unit.,Tyler Myers,Improve growth.,Pop,20/09/16,198,22,33209348,English,No,Atlantic Records,Linda Reynolds,Jill Lam,
SP0238,Evidence effect little.,Anthony Soto,Newspaper run.,Jazz,27/04/98,243,86,10792382,English,No,Indie,Noah Riley,Thomas Schmidt,Michelle Ortiz
SP0239,Prevent.,Matthew Anderson,Culture thus.,Pop,19/08/15,206,94,90671534,Italian,No,Atlantic Records,Derek Martin,Jill Hopkins,Jim Walker
SP0240,Cover area sing.,Melissa Mclaughlin,Air.,Country,17/07/22,178,86,46110701,English,No,Def Jam,Douglas Chavez,Renee Chapman,
SP0241,Realize themselves.,Sarah Kim,Rate card.,Hip-Hop,23/05/02,,31,59355796,English,Yes,Warner Music,Bridget Mitchell,Christopher Summers,Mrs. Cynthia Goodwin
SP0242,Base visit.,Janet Carpenter,Baby.,Hip-Hop,11/07/10,250,91,39824825,English,No,Sony Music,Christopher Williams,Vanessa Wilson,Richard Valencia
SP0243,Their understand.,Jennifer Lowe,Today among.,Folk,26/05/22,270,83,37852861,,No,Atlantic Records,Jose Escobar,Tyler Bell,
SP0244,Almost pay local.,Scott Nolan,Service.,Electronic,13/03/09,262,43,43986775,,Yes,Def Jam,Lori Sanchez,Eric Barry,Charles Brown PhD
SP0245,Cell.,William Williamson,Why.,Hip-Hop,19/11/11,368,58,74322846,English,No,Universal Music,Dawn Mccullough,Yolanda Bolton,
SP0246,Describe theory argue.,Michelle Oneal,Sort.,Jazz,11/08/97,228,84,43088759,English,Yes,Universal Music,Abigail Norris,Veronica Ramirez,
SP0247,Situation expert education.,Jonathan Smith,Outside save.,Pop,13/03/14,259,20,25919374,English,Yes,Warner Music,Craig Brooks,Parker Blackwell,Kevin Miles
SP0248,Stop there.,Casey Snow,Tv.,Electronic,15/03/21,261,29,13671301,English,Yes,Universal Music,Jennifer Nelson,Colleen Dennis,
SP0249,Analysis arrive.,Alex Khan,Development bar.,Electronic,03/08/07,240,21,63095797,English,Yes,Atlantic Records,Margaret Guerra,Carlos Walter,Pamela Stein
SP0250,Visit husband far.,Richard Glenn,Represent blood.,Electronic,18/12/12,219,75,36583435,Italian,Yes,Atlantic Records,Dawn Martinez,Paul Fisher,Michelle Richardson
SP0251,Boy.,Brian Martin,Couple.,R&B,17/02/13,271,20,38617636,Spanish,Yes,Warner Music,David Nelson,Theresa Herrera,
SP0252,Indeed president former read.,Brooke Martinez,Home charge.,Pop,09/10/15,230,16,69323920,English,No,Atlantic Records,Michael Carlson,Nathan Gallagher,
SP0253,These music short.,Ryan Smith,Population.,Hip-Hop,09/12/20,260,89,49557084,English,No,Indie,Christopher Strickland,Susan Lucas,Nichole Graham
SP0254,However high foot detail.,Christopher Norton,Mean.,Pop,31/03/01,259,67,17850262,English,Yes,Indie,Christine Young,Jesse Gill,
SP0255,Although step market.,Ralph Sharp,Relate.,Pop,12/10/07,265,94,14508939,French,No,Universal Music,Angel Collins,James Rhodes,
SP0256,Available.,Amber Ortiz,Project fly.,Electronic,06/06/98,282,38,98331677,English,No,Warner Music,Tracey Andrews,Christian Burke,
SP0257,Say itself.,Justin Hill,Officer arm.,Electronic,05/08/16,239,50,3471176,English,No,Sony Music,Brenda Moore,Mary Harrison,
SP0258,Under.,Nicole Patton,Listen.,R&B,27/04/19,,71,83349661,German,No,Def Jam,Kevin Wise,Amy Booth,
SP0259,Material large social nature.,Kenneth Jones,Drive.,Electronic,22/05/22,215,74,20350489,English,No,Sony Music,Pam Rodriguez,Dennis Salinas,
SP0260,Give agree.,Mark Banks,Along community.,Country,14/06/08,255,75,63921104,Japanese,No,Warner Music,Kathryn Mccoy,Benjamin Robinson,
SP0261,Owner decision answer.,Devin Carpenter,Beat but.,Pop,17/10/15,199,7,20906673,,Yes,Universal Music,Stephanie Rush,Lisa Salazar,
SP0262,We civil perhaps.,Barry Kaufman,Local quickly.,Electronic,29/05/07,151,78,3750062,English,No,Atlantic Records,Teresa Hartman,Amy Clark,
SP0263,Win size us.,Brian Waters,Author draw.,Hip-Hop,15/05/02,198,48,14981153,English,No,Def Jam,Amy Pierce,Debra Clark,Jacqueline Shepherd
SP0264,Often city pay.,Monica Porter,Save expect.,Hip-Hop,29/11/01,262,88,13636805,English,Yes,Universal Music,Shannon Russell,Jennifer Cuevas,
SP0265,Quality public social.,Amy Johnson,Night.,Electronic,30/03/02,215,19,83859124,English,Yes,Atlantic Records,Andrea Miller MD,Angie Jackson,Amanda Jones
SP0266,Big clearly.,Courtney Vaughan,Move hot.,Hip-Hop,18/12/12,196,41,90525669,English,No,Universal Music,Cassandra Thomas,Michelle Riley,
SP0267,Likely budget.,Mary Williams,Already own.,Pop,05/01/05,215,46,95118980,Spanish,Yes,Indie,Yolanda Garrett,Erik Smith,
SP0268,Thousand answer.,Emily Russell,Action sister.,Electronic,16/01/17,,96,40413349,Japanese,No,Def Jam,Rachel Pena,Eddie Young,
SP0269,Knowledge business.,Megan Williams,National.,Electronic,13/05/16,180,74,40013873,English,No,Warner Music,James Cooper,Elizabeth Vasquez,
SP0270,Another result watch.,Jeremy Booth,Course until.,Folk,24/08/01,263,75,16781738,English,Yes,Universal Music,Kristina Walker,Douglas Mitchell,
SP0271,Deal however.,Sarah Randall,This room.,Electronic,15/11/95,,25,11286092,English,No,Indie,Amy Torres,Nathaniel Smith,
SP0272,Possible stuff.,Michael Brown,Too general.,Jazz,04/06/11,277,62,63726254,English,Yes,Def Jam,Abigail Smith,Matthew Montes,
SP0273,Just now.,Allen Rodriguez IV,Mission office.,Electronic,14/10/00,,90,16948762,Japanese,Yes,Universal Music,Henry Serrano DVM,Gabriela Macias,Allen Barnett
SP0274,Politics scene value.,Michael Miller,Team knowledge.,Pop,27/08/95,304,71,57570624,Spanish,Yes,Sony Music,Tyler Keller,Lisa Johnson,Wendy Scott
SP0275,Staff draw.,Angela Valenzuela,Sit.,R&B,08/11/03,247,95,33344922,Korean,No,Atlantic Records,Mark Smith,Nancy Parker,Robert Jacobson
SP0276,From relate generation.,Daniel Young,Easy right.,Pop,16/05/09,,84,8698052,Italian,No,Warner Music,John Levine,Joshua Ferguson,
SP0277,Become send.,Angel Rice,Defense receive.,Electronic,07/07/99,195,4,22925287,English,Yes,Sony Music,Alexis Bush,Shane Greer,
SP0278,Most language job.,Rachel Mendez,Resource science.,R&B,27/03/20,,94,90589092,English,Yes,Def Jam,Patrick Paul,Kyle Sanders,
SP0279,Drive.,Antonio Jacobs,Able.,Pop,08/05/06,214,71,85511902,English,No,Indie,Ian Miller,Donald Clark,
SP0280,Total mean difficult.,Sarah Miller,Democrat bit.,R&B,27/05/23,198,51,59465193,English,No,Sony Music,Sean Michael,Nicole Alexander,
SP0281,Away position.,Crystal Wagner,Business who.,Pop,30/09/99,185,27,79690134,,Yes,Atlantic Records,Brian Thompson,Anne Harrison,Julian Thomas
SP0282,Public hospital news.,Margaret Rodriguez,College.,Hip-Hop,05/02/04,268,18,38375268,English,Yes,Warner Music,Jeffrey Andersen III,Mark Davis,
SP0283,Unit analysis artist.,Alan Miller,Material.,Pop,19/04/05,281,72,54720944,English,No,Def Jam,Susan Ford,Lawrence Santos,
SP0284,Since card natural.,John Vasquez,Certainly.,Folk,18/05/02,252,32,74435571,English,No,Sony Music,Donna Smith,Kim Campos,
SP0285,Center dinner police.,Ashley Chavez,Property.,R&B,08/08/96,214,72,51307754,English,No,Universal Music,Tiffany Jones,Carol Jackson,
SP0286,Recent identify.,Matthew Silva,Get.,Folk,13/02/04,223,97,59633804,English,Yes,Sony Music,Crystal Sanders,Melissa Sanchez,James Kelly
SP0287,Expect different individual.,Wendy Alexander,Star.,Hip-Hop,24/01/05,195,86,96599660,English,Yes,Atlantic Records,Elizabeth Castaneda,Phillip James,
SP0288,Should.,Tyler Hanson,Behavior.,Pop,30/04/04,,1,62699360,English,No,Sony Music,Heidi Hudson,Kayla Hopkins,Jason Duarte
SP0289,Fill fly.,Nathaniel Davis,Bring kind.,Jazz,09/01/13,243,76,25983055,English,No,Atlantic Records,Courtney Avery,Sarah Chaney,Paul Baker
SP0290,From commercial strong.,Andrea Mann,City trouble.,Electronic,19/09/03,223,47,94495979,English,Yes,Universal Music,David Alvarez,Kimberly Hicks,
SP0291,Cold seat.,Rebecca Bishop,Assume.,Electronic,06/01/14,280,23,29968342,,No,Universal Music,Luis Case,Anthony Cain,Christina Price
SP0292,Dinner cut.,Luis Burch,Attack receive.,Pop,21/07/18,266,62,4677773,Korean,Yes,Warner Music,Suzanne Morales,Joshua Gallagher,
SP0293,Store then game.,Elaine Mccormick,Support director.,Electronic,15/02/02,245,2,36089226,English,Yes,Def Jam,Christine Cruz,Cody Johnson,Melanie Evans
SP0294,Exactly activity.,Lori Baird,Able during.,Electronic,29/11/96,274,96,35979384,German,Yes,Universal Music,Matthew Knapp,Jimmy Howell,
SP0295,Offer.,Nancy King,Range certainly.,Hip-Hop,16/02/96,205,43,22556692,Spanish,Yes,Sony Music,Jessica Ray,James Wise,Cynthia West
SP0296,Radio this matter.,David Benson,Foot.,R&B,11/08/17,194,12,38326019,,No,Indie,Curtis Horton,Linda Ward,
SP0297,Air people.,Vanessa Young,Blood.,Electronic,30/04/02,248,71,67374517,Korean,Yes,Warner Music,James Hess,Jacob Yang,
SP0298,Firm brother necessary himself.,Daniel Preston,Two.,Classical,21/08/11,279,65,27162901,English,No,Universal Music,Henry Phelps,Emily Sims,
SP0299,Nature institution allow.,Anthony Fowler,Do.,Electronic,12/02/99,257,2,89882667,English,No,Sony Music,Rebecca Velez,Eric Warren,
SP0300,Late detail song.,Michael Thomas,Final.,Hip-Hop,09/05/05,329,33,14127807,German,No,Universal Music,Scott Walters,Mario Salazar,Nicole Thomas
SP0301,Fear concern.,Joseph Anderson,Mention.,Electronic,05/05/03,242,80,24058344,English,No,Def Jam,Tiffany Townsend,Melinda Frazier,
SP0302,Name young its.,Robert Singh,Present natural.,Hip-Hop,11/09/18,172,80,36077720,English,No,Universal Music,Adam Richardson,Kristen Foster,
SP0303,Prove.,Karen Jensen,Manage.,Electronic,05/06/10,194,43,63490532,English,No,Warner Music,Laura Lewis,David Quinn DDS,John Carroll
SP0304,Institution guy nor.,Christina Lamb,Ever leg.,Electronic,13/11/23,,64,87931013,French,No,Sony Music,Brittany Torres,Jason White,
SP0305,Fire.,Omar Lopez,Little.,Pop,17/03/14,214,98,38436228,English,Yes,Universal Music,Mark Jackson,Matthew Martin,John Kennedy
SP0306,Along character eye.,Adrian Jenkins,However front.,Electronic,28/08/00,331,98,58775825,English,Yes,Def Jam,Heidi Franklin,David Wolfe,
SP0307,Bad politics.,Jordan Vasquez,See city.,Electronic,07/01/23,238,36,17184582,English,Yes,Universal Music,Michael Lane,David Johnson,
SP0308,Item particularly table.,David Hughes,Although time.,Pop,03/01/06,261,61,98142355,English,Yes,Warner Music,April Adkins,Cody Daniels,
SP0309,Specific network floor.,Tammy Clements,Will.,Hip-Hop,01/04/01,243,36,20870876,Spanish,No,Atlantic Records,Mitchell Johnson,Karen Gonzalez,Tonya Dickerson
SP0310,Maintain set parent.,James Ross,Exist.,Hip-Hop,26/01/08,175,35,32410367,English,Yes,Indie,Abigail Santos,Roberto Thornton,
SP0311,Again everyone ground.,Ricky Bryant,Behind.,Classical,22/11/21,211,45,96934439,English,Yes,Indie,David Gould,Alexander Washington,
SP0312,Minute raise whole.,Angela Garcia,Same window.,Hip-Hop,02/06/05,305,18,83767910,English,Yes,Warner Music,William Norton,Benjamin Powell,
SP0313,Budget hot.,Gregory Roberts,Matter help.,Pop,12/03/18,218,51,80707076,,No,Indie,Aaron Wright,Carla Reyes,
SP0314,Word become dream.,Jeremy Sullivan,North value.,Classical,13/05/12,221,83,18498894,Spanish,No,Def Jam,Omar Sandoval,Laura Stevens,Daniel Stevens
SP0315,Wide now.,Robert Beard,Already.,Hip-Hop,14/09/95,208,11,27961053,English,No,Sony Music,Andrew Brooks,Victoria Wise,
SP0316,Model available government.,Matthew Jackson,Book.,Pop,14/06/14,316,83,95954779,English,Yes,Atlantic Records,Olivia Lucas,John Buchanan,Stephen Hicks
SP0317,Government have.,Tracy Hansen,Social marriage.,Classical,26/02/95,205,58,14757412,English,No,Def Jam,Arthur Walker,John Thomas,
SP0318,Dog hear.,Brooke Willis,Guess.,Electronic,26/06/12,257,82,52423818,Korean,Yes,Universal Music,Valerie Wood,Michael Sampson,
SP0319,Beyond only.,Mark Farmer,Become ball.,Hip-Hop,08/02/12,254,26,20076654,English,Yes,Sony Music,Trevor Garcia,Evan Gonzalez,
SP0320,Successful soon.,Brittany Graham,Protect around.,Country,28/02/14,,15,74185789,English,No,Warner Music,John Williams,Megan Wade,
SP0321,Business eye science.,Janet Curry,Stock.,Country,17/08/98,259,45,83324938,English,Yes,Universal Music,Cassandra Fuller,Colin Mcconnell,
SP0322,Space agree song.,Michael Cole,Of staff.,Hip-Hop,13/04/08,225,13,6395235,English,Yes,Indie,Richard Morgan,Raymond Ramirez,
